venue_id,utc_date,venue_type,floor_area_sqm,outside_temperature_c,observed_hours,electricity_kwh,data_source
Eagle_food_Kay,2016-12-05,food_service,6491.7,5.20,24,5796.000,BDG2 v1.0
Eagle_food_Kay,2016-12-06,food_service,6491.7,3.95,24,5767.276,BDG2 v1.0
Eagle_food_Kay,2016-12-07,food_service,6491.7,4.77,24,5958.029,BDG2 v1.0
Eagle_food_Kay,2016-12-08,food_service,6491.7,2.34,24,5774.400,BDG2 v1.0
Eagle_food_Kay,2016-12-09,food_service,6491.7,0.35,24,5518.821,BDG2 v1.0
Eagle_food_Kay,2016-12-10,food_service,6491.7,-0.67,24,5781.628,BDG2 v1.0
Eagle_food_Kay,2016-12-11,food_service,6491.7,-1.27,24,5216.400,BDG2 v1.0
Eagle_food_Kay,2016-12-12,food_service,6491.7,4.55,24,5965.200,BDG2 v1.0
Eagle_food_Kay,2016-12-13,food_service,6491.7,2.94,24,5709.600,BDG2 v1.0
Eagle_food_Kay,2016-12-14,food_service,6491.7,1.82,24,5403.722,BDG2 v1.0
Eagle_food_Kay,2016-12-15,food_service,6491.7,-4.68,24,5486.400,BDG2 v1.0
Eagle_food_Kay,2016-12-16,food_service,6491.7,-6.72,24,5450.400,BDG2 v1.0
Eagle_food_Kay,2016-12-17,food_service,6491.7,-1.30,24,3466.800,BDG2 v1.0
Eagle_food_Kay,2016-12-18,food_service,6491.7,7.09,24,2959.207,BDG2 v1.0
Eagle_food_Kay,2016-12-19,food_service,6491.7,-2.85,24,3340.800,BDG2 v1.0
Eagle_food_Kay,2016-12-20,food_service,6491.7,-4.09,24,3297.600,BDG2 v1.0
Eagle_food_Kay,2016-12-21,food_service,6491.7,0.19,24,3330.000,BDG2 v1.0
Eagle_food_Kay,2016-12-22,food_service,6491.7,3.62,24,3225.610,BDG2 v1.0
Eagle_food_Kay,2016-12-23,food_service,6491.7,3.66,24,3236.400,BDG2 v1.0
Eagle_food_Kay,2016-12-24,food_service,6491.7,4.81,24,2836.800,BDG2 v1.0
Eagle_food_Kay,2016-12-25,food_service,6491.7,4.95,24,2844.025,BDG2 v1.0
Eagle_food_Kay,2016-12-26,food_service,6491.7,3.06,24,3092.397,BDG2 v1.0
Eagle_food_Kay,2016-12-27,food_service,6491.7,12.47,24,3276.000,BDG2 v1.0
Eagle_food_Kay,2016-12-28,food_service,6491.7,3.46,24,3225.600,BDG2 v1.0
Eagle_food_Kay,2016-12-29,food_service,6491.7,2.16,24,3286.805,BDG2 v1.0
Eagle_food_Kay,2016-12-30,food_service,6491.7,2.08,24,3261.589,BDG2 v1.0
Eagle_food_Kay,2016-12-31,food_service,6491.7,2.07,24,2959.200,BDG2 v1.0
Eagle_food_Kay,2017-01-01,food_service,6491.7,6.30,24,2829.600,BDG2 v1.0
Eagle_food_Kay,2017-01-02,food_service,6491.7,3.07,24,3106.800,BDG2 v1.0
Eagle_food_Kay,2017-01-03,food_service,6491.7,5.57,20,2502.177,BDG2 v1.0
Eagle_food_Kay,2017-01-05,food_service,6491.7,-1.42,22,2430.009,BDG2 v1.0
Eagle_food_Kay,2017-01-06,food_service,6491.7,-2.18,24,2782.759,BDG2 v1.0
Eagle_food_Kay,2017-01-07,food_service,6491.7,-5.85,24,2501.936,BDG2 v1.0
Eagle_food_Kay,2017-01-08,food_service,6491.7,-7.38,24,2501.975,BDG2 v1.0
Eagle_food_Kay,2017-01-09,food_service,6491.7,-8.83,24,2617.248,BDG2 v1.0
Eagle_food_Kay,2017-01-10,food_service,6491.7,-4.08,24,2563.147,BDG2 v1.0
Eagle_food_Kay,2017-01-11,food_service,6491.7,7.05,24,2840.234,BDG2 v1.0
Eagle_food_Kay,2017-01-12,food_service,6491.7,14.68,22,2825.965,BDG2 v1.0
Eagle_food_Kay,2017-01-13,food_service,6491.7,8.52,24,3319.253,BDG2 v1.0
Eagle_food_Kay,2017-01-14,food_service,6491.7,-0.42,23,3308.489,BDG2 v1.0
Eagle_food_Kay,2017-01-15,food_service,6491.7,-0.10,22,3506.421,BDG2 v1.0
Eagle_food_Kay,2017-01-16,food_service,6491.7,0.46,24,4989.660,BDG2 v1.0
Eagle_food_Kay,2017-01-17,food_service,6491.7,4.55,24,3369.521,BDG2 v1.0
Eagle_food_Kay,2017-01-18,food_service,6491.7,5.00,23,5158.991,BDG2 v1.0
Eagle_food_Kay,2017-01-19,food_service,6491.7,5.26,24,5406.934,BDG2 v1.0
Eagle_food_Kay,2017-01-20,food_service,6491.7,2.52,22,4024.966,BDG2 v1.0
Eagle_food_Kay,2017-01-21,food_service,6491.7,6.46,22,3488.363,BDG2 v1.0
Eagle_food_Kay,2017-01-22,food_service,6491.7,7.72,24,5126.426,BDG2 v1.0
Eagle_food_Kay,2017-01-23,food_service,6491.7,4.21,24,5281.247,BDG2 v1.0
Eagle_food_Kay,2017-01-24,food_service,6491.7,3.51,21,3981.596,BDG2 v1.0
Eagle_food_Kay,2017-01-25,food_service,6491.7,6.92,21,3542.462,BDG2 v1.0
Eagle_food_Kay,2017-01-26,food_service,6491.7,7.45,22,3815.962,BDG2 v1.0
Eagle_food_Kay,2017-01-27,food_service,6491.7,4.16,21,3664.617,BDG2 v1.0
Eagle_food_Kay,2017-01-28,food_service,6491.7,1.12,21,3898.830,BDG2 v1.0
Eagle_food_Kay,2017-01-29,food_service,6491.7,1.68,21,3365.838,BDG2 v1.0
Eagle_food_Kay,2017-01-30,food_service,6491.7,-0.00,22,3769.019,BDG2 v1.0
Eagle_food_Kay,2017-01-31,food_service,6491.7,-1.68,21,3898.902,BDG2 v1.0
Eagle_food_Kay,2017-02-01,food_service,6491.7,4.61,20,3733.210,BDG2 v1.0
Eagle_food_Kay,2017-02-03,food_service,6491.7,-1.83,22,3999.580,BDG2 v1.0
Eagle_food_Kay,2017-02-04,food_service,6491.7,-2.75,24,5371.027,BDG2 v1.0
Eagle_food_Kay,2017-02-05,food_service,6491.7,1.36,24,5529.811,BDG2 v1.0
Eagle_food_Kay,2017-02-06,food_service,6491.7,6.09,23,5136.920,BDG2 v1.0
Eagle_food_Kay,2017-02-08,food_service,6491.7,9.98,21,3700.842,BDG2 v1.0
Eagle_food_Kay,2017-02-09,food_service,6491.7,-0.97,22,3729.497,BDG2 v1.0
Eagle_food_Kay,2017-02-10,food_service,6491.7,-3.76,23,4262.580,BDG2 v1.0
Eagle_food_Kay,2017-02-11,food_service,6491.7,2.87,24,5255.878,BDG2 v1.0
Eagle_food_Kay,2017-02-12,food_service,6491.7,2.05,24,5043.616,BDG2 v1.0
Eagle_food_Kay,2017-02-13,food_service,6491.7,2.55,24,5551.043,BDG2 v1.0
Eagle_food_Kay,2017-02-14,food_service,6491.7,0.75,24,5525.907,BDG2 v1.0
Eagle_food_Kay,2017-02-15,food_service,6491.7,2.56,24,5439.522,BDG2 v1.0
Eagle_food_Kay,2017-02-16,food_service,6491.7,0.92,24,5425.411,BDG2 v1.0
Eagle_food_Kay,2017-02-17,food_service,6491.7,1.04,23,4014.124,BDG2 v1.0
Eagle_food_Kay,2017-02-18,food_service,6491.7,8.12,24,4283.816,BDG2 v1.0
Eagle_food_Kay,2017-02-19,food_service,6491.7,14.77,24,2357.965,BDG2 v1.0
Eagle_food_Kay,2017-02-20,food_service,6491.7,9.14,24,2721.570,BDG2 v1.0
Eagle_food_Kay,2017-02-21,food_service,6491.7,4.83,24,2844.018,BDG2 v1.0
Eagle_food_Kay,2017-02-22,food_service,6491.7,8.41,24,2725.122,BDG2 v1.0
Eagle_food_Kay,2017-02-23,food_service,6491.7,12.59,24,4525.079,BDG2 v1.0
Eagle_food_Kay,2017-02-24,food_service,6491.7,16.53,22,4179.567,BDG2 v1.0
Eagle_food_Kay,2017-02-25,food_service,6491.7,15.14,24,4899.562,BDG2 v1.0
Eagle_food_Kay,2017-02-26,food_service,6491.7,3.49,23,4262.370,BDG2 v1.0
Eagle_food_Kay,2017-02-27,food_service,6491.7,5.08,22,4345.241,BDG2 v1.0
Eagle_food_Kay,2017-02-28,food_service,6491.7,11.79,22,4489.179,BDG2 v1.0
Eagle_food_Kay,2017-03-01,food_service,6491.7,17.11,22,3524.550,BDG2 v1.0
Eagle_food_Kay,2017-03-02,food_service,6491.7,8.31,23,5061.225,BDG2 v1.0
Eagle_food_Kay,2017-03-03,food_service,6491.7,0.37,24,5396.451,BDG2 v1.0
Eagle_food_Kay,2017-03-04,food_service,6491.7,-3.71,24,3704.444,BDG2 v1.0
Eagle_food_Kay,2017-03-05,food_service,6491.7,-3.88,24,3366.070,BDG2 v1.0
Eagle_food_Kay,2017-03-06,food_service,6491.7,1.76,24,3668.449,BDG2 v1.0
Eagle_food_Kay,2017-03-09,food_service,6491.7,13.45,24,3614.353,BDG2 v1.0
Eagle_food_Kay,2017-03-16,food_service,6491.7,-0.43,23,3531.689,BDG2 v1.0
Eagle_food_Kay,2017-03-17,food_service,6491.7,2.01,24,5536.737,BDG2 v1.0
Eagle_food_Kay,2017-03-18,food_service,6491.7,1.49,24,5356.851,BDG2 v1.0
Eagle_food_Kay,2017-03-19,food_service,6491.7,4.70,24,5187.386,BDG2 v1.0
Eagle_food_Kay,2017-03-20,food_service,6491.7,5.58,24,5450.449,BDG2 v1.0
Eagle_food_Kay,2017-03-21,food_service,6491.7,8.82,24,5378.452,BDG2 v1.0
Eagle_food_Kay,2017-03-22,food_service,6491.7,2.71,24,5630.433,BDG2 v1.0
Eagle_food_Kay,2017-03-23,food_service,6491.7,-0.46,24,5558.475,BDG2 v1.0
Eagle_food_Kay,2017-03-24,food_service,6491.7,5.88,24,5421.572,BDG2 v1.0
Eagle_food_Kay,2017-03-25,food_service,6491.7,11.66,24,4989.531,BDG2 v1.0
Eagle_food_Kay,2017-03-26,food_service,6491.7,5.21,24,5018.538,BDG2 v1.0
Eagle_food_Kay,2017-03-27,food_service,6491.7,8.00,24,5565.322,BDG2 v1.0
Eagle_food_Kay,2017-03-28,food_service,6491.7,8.45,24,5493.526,BDG2 v1.0
Eagle_food_Kay,2017-03-29,food_service,6491.7,9.90,24,5417.774,BDG2 v1.0
Eagle_food_Kay,2017-03-30,food_service,6491.7,5.72,24,5367.560,BDG2 v1.0
Eagle_food_Kay,2017-03-31,food_service,6491.7,4.67,24,5396.547,BDG2 v1.0
Eagle_food_Kay,2017-04-02,food_service,6491.7,10.31,24,4971.325,BDG2 v1.0
Eagle_food_Kay,2017-04-03,food_service,6491.7,11.87,24,5482.567,BDG2 v1.0
Eagle_food_Kay,2017-04-04,food_service,6491.7,14.05,24,5727.482,BDG2 v1.0
Eagle_food_Kay,2017-04-05,food_service,6491.7,12.55,24,5623.483,BDG2 v1.0
Eagle_food_Kay,2017-04-06,food_service,6491.7,8.20,24,5425.162,BDG2 v1.0
Eagle_food_Kay,2017-04-07,food_service,6491.7,7.18,22,4968.030,BDG2 v1.0
Eagle_food_Kay,2017-04-08,food_service,6491.7,8.50,24,5000.127,BDG2 v1.0
Eagle_food_Kay,2017-04-09,food_service,6491.7,11.50,24,5256.016,BDG2 v1.0
Eagle_food_Kay,2017-04-10,food_service,6491.7,16.53,24,5486.917,BDG2 v1.0
Eagle_food_Kay,2017-04-11,food_service,6491.7,20.18,24,5698.434,BDG2 v1.0
Eagle_food_Kay,2017-04-13,food_service,6491.7,13.40,23,3239.954,BDG2 v1.0
Eagle_food_Kay,2017-04-14,food_service,6491.7,12.62,24,5450.462,BDG2 v1.0
Eagle_food_Kay,2017-04-15,food_service,6491.7,12.97,24,4838.594,BDG2 v1.0
Eagle_food_Kay,2017-04-16,food_service,6491.7,21.57,24,4928.409,BDG2 v1.0
Eagle_food_Kay,2017-04-17,food_service,6491.7,19.45,24,5515.183,BDG2 v1.0
Eagle_food_Kay,2017-04-18,food_service,6491.7,13.55,24,5501.024,BDG2 v1.0
Eagle_food_Kay,2017-04-19,food_service,6491.7,10.17,24,5752.894,BDG2 v1.0
Eagle_food_Kay,2017-04-20,food_service,6491.7,14.71,24,5741.948,BDG2 v1.0
Eagle_food_Kay,2017-04-21,food_service,6491.7,12.36,24,5461.055,BDG2 v1.0
Eagle_food_Kay,2017-04-22,food_service,6491.7,11.83,24,5093.672,BDG2 v1.0
Eagle_food_Kay,2017-04-23,food_service,6491.7,11.80,24,4975.378,BDG2 v1.0
Eagle_food_Kay,2017-04-24,food_service,6491.7,10.74,24,5439.910,BDG2 v1.0
Eagle_food_Kay,2017-04-25,food_service,6491.7,11.88,24,5867.788,BDG2 v1.0
Eagle_food_Kay,2017-04-26,food_service,6491.7,14.87,24,5504.334,BDG2 v1.0
Eagle_food_Kay,2017-04-27,food_service,6491.7,18.65,24,5741.817,BDG2 v1.0
Eagle_food_Kay,2017-04-28,food_service,6491.7,21.76,24,5777.833,BDG2 v1.0
Eagle_food_Kay,2017-04-29,food_service,6491.7,23.02,24,5133.470,BDG2 v1.0
Eagle_food_Kay,2017-04-30,food_service,6491.7,16.26,24,4903.190,BDG2 v1.0
Eagle_food_Kay,2017-05-01,food_service,6491.7,17.55,24,5367.659,BDG2 v1.0
Eagle_food_Kay,2017-05-02,food_service,6491.7,21.23,24,5515.303,BDG2 v1.0
Eagle_food_Kay,2017-05-03,food_service,6491.7,15.60,24,5504.628,BDG2 v1.0
Eagle_food_Kay,2017-05-04,food_service,6491.7,11.89,24,5194.768,BDG2 v1.0
Eagle_food_Kay,2017-05-05,food_service,6491.7,14.62,24,5536.568,BDG2 v1.0
Eagle_food_Kay,2017-05-06,food_service,6491.7,16.12,24,5050.832,BDG2 v1.0
Eagle_food_Kay,2017-05-07,food_service,6491.7,10.63,24,5137.107,BDG2 v1.0
Eagle_food_Kay,2017-05-08,food_service,6491.7,10.08,24,5882.135,BDG2 v1.0
Eagle_food_Kay,2017-05-09,food_service,6491.7,11.24,24,5742.140,BDG2 v1.0
Eagle_food_Kay,2017-05-10,food_service,6491.7,13.03,24,5723.842,BDG2 v1.0
Eagle_food_Kay,2017-05-11,food_service,6491.7,11.55,24,5047.096,BDG2 v1.0
Eagle_food_Kay,2017-05-12,food_service,6491.7,11.25,24,5364.018,BDG2 v1.0
Eagle_food_Kay,2017-05-13,food_service,6491.7,9.70,24,3466.748,BDG2 v1.0
Eagle_food_Kay,2017-05-14,food_service,6491.7,12.80,24,2843.964,BDG2 v1.0
Eagle_food_Kay,2017-05-15,food_service,6491.7,15.49,24,3290.254,BDG2 v1.0
Eagle_food_Kay,2017-05-16,food_service,6491.7,19.19,24,3185.886,BDG2 v1.0
Eagle_food_Kay,2017-05-17,food_service,6491.7,23.43,24,3711.528,BDG2 v1.0
Eagle_food_Kay,2017-05-18,food_service,6491.7,27.79,24,3153.643,BDG2 v1.0
Eagle_food_Kay,2017-05-19,food_service,6491.7,27.78,24,3175.238,BDG2 v1.0
Eagle_food_Kay,2017-05-20,food_service,6491.7,16.30,24,2941.213,BDG2 v1.0
Eagle_food_Kay,2017-05-21,food_service,6491.7,14.76,24,2764.748,BDG2 v1.0
Eagle_food_Kay,2017-05-22,food_service,6491.7,14.60,24,3067.226,BDG2 v1.0
Eagle_food_Kay,2017-05-23,food_service,6491.7,16.31,24,2969.979,BDG2 v1.0
Eagle_food_Kay,2017-05-24,food_service,6491.7,16.43,24,2916.090,BDG2 v1.0
Eagle_food_Kay,2017-05-25,food_service,6491.7,14.32,24,2912.294,BDG2 v1.0
Eagle_food_Kay,2017-05-26,food_service,6491.7,18.43,24,2998.643,BDG2 v1.0
Eagle_food_Kay,2017-05-27,food_service,6491.7,18.84,24,2671.195,BDG2 v1.0
Eagle_food_Kay,2017-05-28,food_service,6491.7,18.05,24,2653.251,BDG2 v1.0
Eagle_food_Kay,2017-05-29,food_service,6491.7,14.64,24,2815.093,BDG2 v1.0
Eagle_food_Kay,2017-05-30,food_service,6491.7,14.53,24,2966.549,BDG2 v1.0
Eagle_food_Kay,2017-05-31,food_service,6491.7,19.58,24,2941.202,BDG2 v1.0
Eagle_food_Kay,2017-06-01,food_service,6491.7,21.60,24,3002.417,BDG2 v1.0
Eagle_food_Kay,2017-06-02,food_service,6491.7,19.60,24,2926.809,BDG2 v1.0
Eagle_food_Kay,2017-06-03,food_service,6491.7,16.57,24,2617.247,BDG2 v1.0
Eagle_food_Kay,2017-06-04,food_service,6491.7,16.97,24,2498.431,BDG2 v1.0
Eagle_food_Kay,2017-06-05,food_service,6491.7,19.05,24,2811.571,BDG2 v1.0
Eagle_food_Kay,2017-06-06,food_service,6491.7,14.71,24,3002.252,BDG2 v1.0
Eagle_food_Kay,2017-06-07,food_service,6491.7,15.08,24,2941.240,BDG2 v1.0
Eagle_food_Kay,2017-06-08,food_service,6491.7,15.84,24,3038.489,BDG2 v1.0
Eagle_food_Kay,2017-06-09,food_service,6491.7,19.40,24,3099.511,BDG2 v1.0
Eagle_food_Kay,2017-06-10,food_service,6491.7,24.10,24,2818.819,BDG2 v1.0
Eagle_food_Kay,2017-06-11,food_service,6491.7,26.85,24,3351.604,BDG2 v1.0
Eagle_food_Kay,2017-06-12,food_service,6491.7,28.19,24,3884.244,BDG2 v1.0
Eagle_food_Kay,2017-06-13,food_service,6491.7,28.88,24,4028.187,BDG2 v1.0
Eagle_food_Kay,2017-06-14,food_service,6491.7,24.89,24,3895.108,BDG2 v1.0
Eagle_food_Kay,2017-06-15,food_service,6491.7,21.25,24,4031.968,BDG2 v1.0
Eagle_food_Kay,2017-06-16,food_service,6491.7,19.65,24,3905.941,BDG2 v1.0
Eagle_food_Kay,2017-06-17,food_service,6491.7,21.60,24,3549.587,BDG2 v1.0
Eagle_food_Kay,2017-06-18,food_service,6491.7,26.32,24,3653.959,BDG2 v1.0
Eagle_food_Kay,2017-06-19,food_service,6491.7,25.75,24,4082.474,BDG2 v1.0
Eagle_food_Kay,2017-06-20,food_service,6491.7,24.84,24,4229.794,BDG2 v1.0
Eagle_food_Kay,2017-06-21,food_service,6491.7,24.11,24,4453.069,BDG2 v1.0
Eagle_food_Kay,2017-06-22,food_service,6491.7,24.48,24,4453.031,BDG2 v1.0
Eagle_food_Kay,2017-06-23,food_service,6491.7,26.10,24,4251.544,BDG2 v1.0
Eagle_food_Kay,2017-06-24,food_service,6491.7,25.65,24,3693.553,BDG2 v1.0
Eagle_food_Kay,2017-06-25,food_service,6491.7,24.44,24,4024.737,BDG2 v1.0
Eagle_food_Kay,2017-06-26,food_service,6491.7,21.92,24,4121.920,BDG2 v1.0
Eagle_food_Kay,2017-06-27,food_service,6491.7,20.21,24,4085.828,BDG2 v1.0
Eagle_food_Kay,2017-06-28,food_service,6491.7,20.57,24,4172.280,BDG2 v1.0
Eagle_food_Kay,2017-06-29,food_service,6491.7,23.72,24,4337.955,BDG2 v1.0
Eagle_food_Kay,2017-06-30,food_service,6491.7,26.95,24,4154.299,BDG2 v1.0
Eagle_food_Kay,2017-07-01,food_service,6491.7,25.48,24,3715.103,BDG2 v1.0
Eagle_food_Kay,2017-07-02,food_service,6491.7,26.21,24,3617.896,BDG2 v1.0
Eagle_food_Kay,2017-07-03,food_service,6491.7,26.97,24,4125.352,BDG2 v1.0
Eagle_food_Kay,2017-07-04,food_service,6491.7,25.66,24,3862.681,BDG2 v1.0
Eagle_food_Kay,2017-07-05,food_service,6491.7,24.06,24,4093.162,BDG2 v1.0
Eagle_food_Kay,2017-07-06,food_service,6491.7,21.69,24,4233.566,BDG2 v1.0
Eagle_food_Kay,2017-07-07,food_service,6491.7,23.49,24,4413.750,BDG2 v1.0
Eagle_food_Kay,2017-07-08,food_service,6491.7,24.02,24,4136.469,BDG2 v1.0
Eagle_food_Kay,2017-07-09,food_service,6491.7,23.17,24,4204.798,BDG2 v1.0
Eagle_food_Kay,2017-07-10,food_service,6491.7,23.33,24,4280.346,BDG2 v1.0
Eagle_food_Kay,2017-07-11,food_service,6491.7,26.76,24,4255.199,BDG2 v1.0
Eagle_food_Kay,2017-07-12,food_service,6491.7,28.23,23,3812.384,BDG2 v1.0
Eagle_food_Kay,2017-07-13,food_service,6491.7,27.55,23,3931.230,BDG2 v1.0
Eagle_food_Kay,2017-07-14,food_service,6491.7,21.67,24,4287.739,BDG2 v1.0
Eagle_food_Kay,2017-07-15,food_service,6491.7,24.92,24,4190.318,BDG2 v1.0
Eagle_food_Kay,2017-07-16,food_service,6491.7,24.55,24,3898.736,BDG2 v1.0
Eagle_food_Kay,2017-07-17,food_service,6491.7,25.21,24,3978.092,BDG2 v1.0
Eagle_food_Kay,2017-07-18,food_service,6491.7,26.50,24,4428.053,BDG2 v1.0
Eagle_food_Kay,2017-07-19,food_service,6491.7,28.40,24,5602.057,BDG2 v1.0
Eagle_food_Kay,2017-07-20,food_service,6491.7,28.80,24,4305.535,BDG2 v1.0
Eagle_food_Kay,2017-07-21,food_service,6491.7,27.63,24,4010.325,BDG2 v1.0
Eagle_food_Kay,2017-07-22,food_service,6491.7,27.25,24,3931.147,BDG2 v1.0
Eagle_food_Kay,2017-07-23,food_service,6491.7,24.07,24,3707.879,BDG2 v1.0
Eagle_food_Kay,2017-07-24,food_service,6491.7,22.40,24,4269.713,BDG2 v1.0
Eagle_food_Kay,2017-07-25,food_service,6491.7,19.81,24,4330.810,BDG2 v1.0
Eagle_food_Kay,2017-07-26,food_service,6491.7,21.03,24,4024.690,BDG2 v1.0
Eagle_food_Kay,2017-07-27,food_service,6491.7,22.09,24,3992.250,BDG2 v1.0
Eagle_food_Kay,2017-07-28,food_service,6491.7,24.70,24,4075.351,BDG2 v1.0
Eagle_food_Kay,2017-07-29,food_service,6491.7,21.68,24,3614.469,BDG2 v1.0
Eagle_food_Kay,2017-07-30,food_service,6491.7,21.43,24,3664.820,BDG2 v1.0
Eagle_food_Kay,2017-07-31,food_service,6491.7,23.75,24,4039.131,BDG2 v1.0
Eagle_food_Kay,2017-08-01,food_service,6491.7,26.24,24,4240.685,BDG2 v1.0
Eagle_food_Kay,2017-08-02,food_service,6491.7,23.66,24,3776.461,BDG2 v1.0
Eagle_food_Kay,2017-08-03,food_service,6491.7,22.93,24,4024.881,BDG2 v1.0
Eagle_food_Kay,2017-08-04,food_service,6491.7,25.07,24,3938.492,BDG2 v1.0
Eagle_food_Kay,2017-08-05,food_service,6491.7,22.27,24,3466.695,BDG2 v1.0
Eagle_food_Kay,2017-08-06,food_service,6491.7,19.99,24,3481.139,BDG2 v1.0
Eagle_food_Kay,2017-08-07,food_service,6491.7,18.94,24,3628.760,BDG2 v1.0
Eagle_food_Kay,2017-08-08,food_service,6491.7,21.64,24,3880.837,BDG2 v1.0
Eagle_food_Kay,2017-08-09,food_service,6491.7,22.72,24,3815.901,BDG2 v1.0
Eagle_food_Kay,2017-08-10,food_service,6491.7,23.01,24,4453.138,BDG2 v1.0
Eagle_food_Kay,2017-08-11,food_service,6491.7,23.27,24,3276.049,BDG2 v1.0
Eagle_food_Kay,2017-08-12,food_service,6491.7,22.76,24,2995.176,BDG2 v1.0
Eagle_food_Kay,2017-08-13,food_service,6491.7,23.98,24,3801.600,BDG2 v1.0
Eagle_food_Kay,2017-08-14,food_service,6491.7,22.43,24,3934.768,BDG2 v1.0
Eagle_food_Kay,2017-08-15,food_service,6491.7,22.25,24,3823.291,BDG2 v1.0
Eagle_food_Kay,2017-08-16,food_service,6491.7,24.68,24,3970.847,BDG2 v1.0
Eagle_food_Kay,2017-08-17,food_service,6491.7,24.50,24,4388.327,BDG2 v1.0
Eagle_food_Kay,2017-08-18,food_service,6491.7,25.01,24,5147.918,BDG2 v1.0
Eagle_food_Kay,2017-08-19,food_service,6491.7,26.36,24,4859.952,BDG2 v1.0
Eagle_food_Kay,2017-08-20,food_service,6491.7,23.22,24,4932.005,BDG2 v1.0
Eagle_food_Kay,2017-08-21,food_service,6491.7,24.32,24,5342.123,BDG2 v1.0
Eagle_food_Kay,2017-08-22,food_service,6491.7,27.39,24,5313.595,BDG2 v1.0
Eagle_food_Kay,2017-08-23,food_service,6491.7,24.22,24,5414.477,BDG2 v1.0
Eagle_food_Kay,2017-08-24,food_service,6491.7,21.07,24,5572.685,BDG2 v1.0
Eagle_food_Kay,2017-08-25,food_service,6491.7,20.53,24,5453.964,BDG2 v1.0
Eagle_food_Kay,2017-08-26,food_service,6491.7,20.60,24,5212.828,BDG2 v1.0
Eagle_food_Kay,2017-08-27,food_service,6491.7,18.87,24,5090.570,BDG2 v1.0
Eagle_food_Kay,2017-08-28,food_service,6491.7,18.72,24,5522.480,BDG2 v1.0
Eagle_food_Kay,2017-08-29,food_service,6491.7,17.33,24,5554.381,BDG2 v1.0
Eagle_food_Kay,2017-08-30,food_service,6491.7,19.84,24,5472.077,BDG2 v1.0
Eagle_food_Kay,2017-08-31,food_service,6491.7,21.50,24,5533.344,BDG2 v1.0
Eagle_food_Kay,2017-09-01,food_service,6491.7,16.49,24,5436.021,BDG2 v1.0
Eagle_food_Kay,2017-09-02,food_service,6491.7,14.77,24,5129.953,BDG2 v1.0
Eagle_food_Kay,2017-09-03,food_service,6491.7,18.48,24,5022.006,BDG2 v1.0
Eagle_food_Kay,2017-09-04,food_service,6491.7,20.46,24,5533.311,BDG2 v1.0
Eagle_food_Kay,2017-09-05,food_service,6491.7,23.19,24,5616.049,BDG2 v1.0
Eagle_food_Kay,2017-09-06,food_service,6491.7,17.87,24,5461.212,BDG2 v1.0
Eagle_food_Kay,2017-09-07,food_service,6491.7,17.60,24,5345.985,BDG2 v1.0
Eagle_food_Kay,2017-09-08,food_service,6491.7,16.97,24,5180.400,BDG2 v1.0
Eagle_food_Kay,2017-09-09,food_service,6491.7,15.34,24,4895.925,BDG2 v1.0
Eagle_food_Kay,2017-09-10,food_service,6491.7,16.65,24,4892.412,BDG2 v1.0
Eagle_food_Kay,2017-09-11,food_service,6491.7,17.29,24,5068.670,BDG2 v1.0
Eagle_food_Kay,2017-09-12,food_service,6491.7,19.07,24,5579.967,BDG2 v1.0
Eagle_food_Kay,2017-09-13,food_service,6491.7,19.94,24,5320.793,BDG2 v1.0
Eagle_food_Kay,2017-09-14,food_service,6491.7,23.23,24,5238.170,BDG2 v1.0
Eagle_food_Kay,2017-09-15,food_service,6491.7,22.50,24,5227.117,BDG2 v1.0
Eagle_food_Kay,2017-09-16,food_service,6491.7,23.15,24,5028.992,BDG2 v1.0
Eagle_food_Kay,2017-09-17,food_service,6491.7,21.75,24,4827.574,BDG2 v1.0
Eagle_food_Kay,2017-09-18,food_service,6491.7,21.11,24,5511.686,BDG2 v1.0
Eagle_food_Kay,2017-09-19,food_service,6491.7,22.50,24,5781.914,BDG2 v1.0
Eagle_food_Kay,2017-09-20,food_service,6491.7,23.80,24,5450.321,BDG2 v1.0
Eagle_food_Kay,2017-09-21,food_service,6491.7,23.54,24,5525.904,BDG2 v1.0
Eagle_food_Kay,2017-09-22,food_service,6491.7,23.08,24,5374.704,BDG2 v1.0
Eagle_food_Kay,2017-09-23,food_service,6491.7,24.05,24,5187.384,BDG2 v1.0
Eagle_food_Kay,2017-09-24,food_service,6491.7,25.36,24,5137.145,BDG2 v1.0
Eagle_food_Kay,2017-09-25,food_service,6491.7,24.81,24,5295.522,BDG2 v1.0
Eagle_food_Kay,2017-09-26,food_service,6491.7,22.85,23,5399.796,BDG2 v1.0
Eagle_food_Kay,2017-09-28,food_service,6491.7,21.71,24,5313.611,BDG2 v1.0
Eagle_food_Kay,2017-09-29,food_service,6491.7,15.39,24,5432.181,BDG2 v1.0
Eagle_food_Kay,2017-09-30,food_service,6491.7,14.47,24,4471.174,BDG2 v1.0
Eagle_food_Kay,2017-10-01,food_service,6491.7,13.42,24,4100.401,BDG2 v1.0
Eagle_food_Kay,2017-10-02,food_service,6491.7,15.03,24,5054.429,BDG2 v1.0
Eagle_food_Kay,2017-10-03,food_service,6491.7,15.02,24,5043.715,BDG2 v1.0
Eagle_food_Kay,2017-10-04,food_service,6491.7,16.48,24,5529.583,BDG2 v1.0
